|22|Москва|Алтуфьевское шоссе 64 (позиция 1)|125 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1592 с А.jpg|Москва, Алтуфьевское шоссе 64|37.587883|55.884716
|23|Москва|Алтуфьевское шоссе 66/2 (-)|125 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1594 с А.jpg|Москва, Алтуфьевское шоссе 66/2|37.589105|55.886539
|24|Москва|Алтуфьевское шоссе 79 (-)|125 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1621 с А.jpg|Москва, Алтуфьевское шоссе 79|37.585107|55.881253
|25|Москва|Алтуфьевское шоссе 8 (-)|125 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1564 с А.jpg|Москва, Алтуфьевское шоссе 8|37.585817|55.852809
|26|Москва|Алтуфьевское шоссе 89 (-)|125 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1613 с А.jpg|Москва, Алтуфьевское шоссе 89|37.585592|55.894969
|27|Москва|Алтуфьевское шоссе 92 (-)|125 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1604 с А.JPG|Москва, Алтуфьевское шоссе 92|37.589069|55.900531
|28|Москва|Алтуфьевское шоссе 93 (пересечение с улицей Череповецкая)|125 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1611 с А.jpg|Москва, Алтуфьевское шоссе 93|37.585808|55.900193
|29|Москва|Алтуфьевское шоссе в.50А (-)|125 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1583 с А.jpg|Москва, Алтуфьевское шоссе 50А|37.588009|55.877117
|30|Москва|Березовая аллея вл. 17А|45 028,80р.|http://images.russoutdoor.ru/panelFotos/57/568076.jpg|Москва, Березовая аллея вл. 17А|37.623456|55.848079
|31|Москва|Бибиревская ул.   1|50 940,60р.|http://images.russoutdoor.ru/panelFotos/58/571291.jpg|Москва, Бибиревская ул. 1|37.589626|55.880026
|32|Москва|Бибиревская ул. 19 (-)|70 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0141 с Б.jpg|Москва, Бибиревская ул. 19|37.600495|55.882828
|33|Москва|Ботаническая ул.  31 стр. 27, н-в|50 940,60р.|http://images.russoutdoor.ru/panelFotos/57/568090.jpg|Москва, Ботаническая ул. 31 стр. 27, нв|37.590066|55.836357
|34|Москва|Ботаническая улица, д. 41, корп. 7 (У съезда с эстакады, Алтуфьвское шоссе)|85 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1648 с А.jpg|Москва, Ботаническая улица, д. 41, корп. 7|37.583805|55.845764
|35|Москва|Ботаническая улица, д. 41, корп. 7 (У съезда с эстакады, Алтуфьвское шоссе)|75 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1648 с Б.jpg|Москва, Ботаническая улица, д. 41, корп. 7|37.583805|55.845764
|36|Москва|Буденного пр-т  51|45 028,80р.|http://images.russoutdoor.ru/panelFotos/62/614812.jpg|Москва, Буденного прт 51|37.740390|55.759334
|37|Москва|Буденного пр-т, д. 29|78 720,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=5AYBYJ1NNVXUPJBP5FMPRJRADU|Москва, Буденного прт, д. 29|37.730904|55.767793
|38|Москва|Бутырская ул. (95)|140 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0210 с А.JPG|Москва, Бутырская ул. 95|37.580535|55.807395
|39|Москва|Бутырская ул. 2/18 (позиция 2)|315 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1478 с Б.jpg|Москва, Бутырская ул. 2/18|37.586589|55.794269
|40|Москва|Бутырская ул. 46 с.3 (-)|135 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0196 с Б.JPG|Москва, Бутырская ул. 46 с.3|37.584254|55.799973
|41|Москва|Вешняковская ул.  12 к. 1|45 028,80р.|http://images.russoutdoor.ru/panelFotos/26/259935.jpg|Москва, Вешняковская ул. 12 к. 1|37.828470|55.734202
|42|Москва|Вешняковская ул.  18, поз. 4|53 772,60р.|http://images.russoutdoor.ru/panelFotos/57/568405.jpg|Москва, Вешняковская ул. 18, поз. 4|37.818750|55.734973
|43|Москва|Вешняковская ул.  24|45 028,80р.|http://images.russoutdoor.ru/panelFotos/26/259931.jpg|Москва, Вешняковская ул. 24|37.818391|55.720023
|44|Москва|Вильгельма Пика ул.   8, 4-5 оп. до Х с ул. Сельскохозяйственная|47 577,60р.|http://images.russoutdoor.ru/panelFotos/33/320190.jpg|Москва, Вильгельма Пика ул. д. 8|37.635781|55.839456
|45|Москва|Вильгельма Пика ул. (д. 7)|50 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0239 с А.jpg|Москва, Вильгельма Пика ул. д. 7|37.637290|55.835048
|46|Москва|Вильгельма Пика ул. (д. 7)|75 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0239 с Б.jpg|Москва, Вильгельма Пика ул. д. 7|37.637290|55.835048
|47|Москва|Вильгельма Пика ул., д.1|49 200,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=LHSU0GAI0LXUHNLGG2KWEGH4C2|Москва, Вильгельма Пика ул., д.1|37.637290|55.835048
|48|Москва|Вильгельма Пика ул., д.1|61 500,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=RNQRDKSYE0LUNH2YA0BH1TTUIA|Москва, Вильгельма Пика ул., д.1|37.637290|55.835048
|49|Москва|Дежнева пр-д  29, 30 м до Х с Ясным пр-дом|45 028,80р.|http://images.russoutdoor.ru/panelFotos/5/43997.jpg|Москва, Дежнева прд 29|37.631308|55.869864
|50|Москва|Дежнева пр-д  38А|53 772,60р.|http://images.russoutdoor.ru/panelFotos/57/568098.jpg|Москва, Дежнева прд 38А|37.626349|55.871425
|51|Москва|Дежнева пр-д,  д. 29, (120 м. до Хс ул. Заповедная)|72 540,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=GTHXVXF0ULXUZMJAXDIJDGO0WQ|Москва, Дежнева прд, д. 29|37.631308|55.869864
|52|Москва|Дежнева пр-д, д. 34, (60 м. после Х с Ясным пр-дом)|72 540,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=ULHSHD1Q0RGEHGNOXWWBCUIQ3M|Москва, Дежнева прд, д. 34|37.630984|55.870551
|53|Москва|Дежнева пр-д, д. 34, (60 м. после Х с Ясным пр-дом)|58 020,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=BUYB40ZZK3SE1AN3AXXKY5XFBE|Москва, Дежнева прд, д. 34|37.630984|55.870551
|54|Москва|Дежнева пр-д, д. 38 А, (300 м. после Х с Ясным пр-дом)|58 020,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=3RYJ2BALGR3ULJYFB0KOM0IDCY|Москва, Дежнева прд, д. 38 А|37.626349|55.871425
|55|Москва|Декабристов ул. 12 (-)|100 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1748 с А.jpg|Москва, Декабристов ул. 12|37.602049|55.863106
|56|Москва|Декабристов ул., д. 11|72 540,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=PEQ1FN42S34ULDAMJLLU0X0T02|Москва, Декабристов ул., д. 11|37.598798|55.866738
|57|Москва|Декабристов ул., д. 25|72 540,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=P2R2JQDNYKKU3LIGG0DF1WVCNA|Москва, Декабристов ул., д. 25|37.609461|55.863111
|58|Москва|Дмитровское ш. (123)|100 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0395 с А1.jpg|Москва, Дмитровское ш. 123|37.541413|55.886105
|59|Москва|Дмитровское ш. (21 к.2)|100 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0467 с Б.JPG|Москва, Дмитровское ш. 21 к.2|37.571848|55.823110
|60|Москва|Дмитровское ш. (96 к.1)|100 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0335 с А.JPG|Москва, Дмитровское ш. 96 к.1|37.548393|55.876238
|61|Москва|Дмитровское ш.,д. 64,корп. 1 (-)|100 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1499 с А.JPG|Москва, Дмитровское ш.,д. 64,корп. 1|37.562973|55.855300
|62|Москва|Дмитровское ш67 с.2 (-)|100 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1490 с Б.JPG|Москва, Дмитровское ш 67 с.2|37.564976|55.850459
|63|Москва|Дмитровское шоссе (дом 60 строение 8)|95 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1486 с Б.JPG|Москва, Дмитровское шоссе дом 60 строение 8|37.565057|55.852910
|64|Москва|Дмитровское шоссе 107Е (-)|95 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1502 с А.JPG|Москва, Дмитровское шоссе 107Е|37.543596|55.878475
|65|Москва|Дмитровское шоссе 17 к.2 (-)|95 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0472 с А.JPG|Москва, Дмитровское шоссе 17 к.2|37.572719|55.820966
|66|Москва|Дмитровское шоссе 40 с.2 (-)|95 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1481 с Б.JPG|Москва, Дмитровское шоссе 40 с.2|37.571507|55.841352
|67|Москва|Дмитровское шоссе 49 к.1 (съезд на улицу Линии Октябрьской Железной Дороги)|100 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1495 с А.jpg|Москва, Дмитровское шоссе 49 к.1|37.569081|55.840831
|68|Москва|Дмитровское шоссе 5 к.1 (-)|95 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0492 с Б.JPG|Москва, Дмитровское шоссе 5 к.1|37.576816|55.812089
|69|Москва|Дмитровское шоссе 67 с.1 (до пересечения с Верхнелихоборской улицей)|100 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1489 с А.JPG|Москва, Дмитровское шоссе 67 с.1|37.564931|55.850777
|70|Москва|Дмитровское шоссе 9 (напротив)|75 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1508 с Б.JPG|Москва, Дмитровское шоссе 9|37.575396|55.815494
|71|Москва|Дыбенко ул., д.  22|72 840,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=0H13ZONG34UUBDGISJXWVZO5ZY|Москва, Дыбенко ул., д. 22|37.484568|55.872410
|72|Москва|Енисейская ул.   4, 3 оп. после Х с ул. Верхоянская|50 940,60р.|http://images.russoutdoor.ru/panelFotos/26/259897.jpg|Москва, Енисейская ул. 4|37.661689|55.858544
|73|Москва|Енисейская ул.  12, 15 м до Х с ул. Искры|50 940,60р.|http://images.russoutdoor.ru/panelFotos/5/44005.jpg|Москва, Енисейская ул. 12|37.661850|55.862686
|74|Москва|Енисейская ул.  34, 40 м до перес. со Староватутинским пр-дом|59 507,40р.|http://images.russoutdoor.ru/panelFotos/57/567376.jpg|Москва, Енисейская ул. 34|37.667680|55.873824
|75|Москва|Енисейская ул.  36, 50 м п/п со Староватутинским пр-дом|59 507,40р.|http://images.russoutdoor.ru/panelFotos/57/568194.jpg|Москва, Енисейская ул. 36|37.669091|55.875561
|76|Москва|Енисейская ул.  43А|59 507,40р.|http://images.russoutdoor.ru/panelFotos/57/566920.jpg|Москва, Енисейская ул. 43А|37.669558|55.880334
|77|Москва|Енисейская ул.  43А, 140 м до Х с пр-дом Шокальского|50 940,60р.|http://images.russoutdoor.ru/panelFotos/5/46061.jpg|Москва, Енисейская ул. 43А|37.669558|55.880334
|78|Москва|Енисейская ул., (нечетная строна, 100 м после Х с Шокальского пр-дом)|77 040,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=OYWYMYMPBMWEJPRCKI4JYPI542|Москва, Енисейская ул.||
|79|Москва|Енисейская ул., (нечетная строна, 100 м после Х с Шокальского пр-дом)|96 300,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=VUFQCHMYWACUZJJGSAWLMJW13Y|Москва, Енисейская ул.||
|80|Москва|Енисейская ул., д. 19|96 300,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=VA4ETKRAT41EVMWTOSV4EUY3SE|Москва, Енисейская ул., д. 19|37.662515|55.868688
|81|Москва|Енисейская ул., д. 30|77 040,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=RM43JNHWQNDEPOMBGFWYFCXHRE|Москва, Енисейская ул., д. 30|37.667330|55.872642
|82|Москва|Енисейская ул., д. 30|96 300,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=H2GVNQ24XDXEPB5UZYXNFOZ1PM|Москва, Енисейская ул., д. 30|37.667330|55.872642
|83|Москва|Енисейская ул., д. 34,(140 м. до Х со Староватутинским ш.)|96 300,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=GUZ1RCMJKYTEJMKOMT250IYBHA|Москва, Енисейская ул., д. 34|37.667680|55.873824
|84|Москва|Енисейская ул., нечетная сторона, 200 м п/п с Шокальского пр-дом|50 940,60р.|http://images.russoutdoor.ru/panelFotos/57/568215.jpg|Москва, Енисейская ул.||
|85|Москва|Ижорская ул. (6-8)|57 500,00р.|http://foto.trk-media.ru/trk-gallery/sever/0589 с А.JPG|Москва, Ижорская ул. 68|37.513305|55.890123
|86|Москва|Ижорская ул. (6-8)|50 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0589 с Б.JPG|Москва, Ижорская ул. 68|37.513305|55.890123
|87|Москва|Комдива Орлова ул., 15 м до Х с местным пр-дом|47 577,60р.|http://images.russoutdoor.ru/panelFotos/5/44026.jpg|Москва, Комдива Орлова ул.||
|88|Москва|Комдива Орлова ул., д. 33|53 940,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=R5FO5HNSNNTEVMNLNX3MISI0IY|Москва, Комдива Орлова ул., д. 33|37.580993|55.839886
|89|Москва|Коровинское ш. (2а)|60 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0603 с А.JPG|Москва, Коровинское ш. 2а|37.545815|55.865652
|90|Москва|Коровинское ш. (2а)|175 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0603 с Б.JPG|Москва, Коровинское ш. 2а|37.545815|55.865652
|91|Москва|Коровинское ш., д. 10-14|82 200,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=AVKJEBUO055UFEBLDXWGHZKR0I|Москва, Коровинское ш., д. 1014|37.527876|55.874001
|92|Москва|Коровинское ш., д. 10-14|65 760,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=TC3HBUFEJCPELPDIGAHTEWEU0U|Москва, Коровинское ш., д. 1014|37.527876|55.874001
|93|Москва|Коровинское ш., д. 16|65 760,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=OINEQEV1R1LUVEZL2TZD3CFWNI|Москва, Коровинское ш., д. 16|37.529025|55.874541
|94|Москва|Коровинское ш., д. 16|78 120,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=5RBHXJR5KDLEFANVNO3T0Z2W3A|Москва, Коровинское ш., д. 16|37.529025|55.874541
|95|Москва|Коровинское ш., д. 2 А|78 120,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=142X3DRW4F2EPNYOARQGC04GMY|Москва, Коровинское ш., д. 2 А|37.545815|55.865652
|96|Москва|Коровинское ш., д. 2 А|78 120,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=WO503DGBHHGU1PS11OBQL4OBSY|Москва, Коровинское ш., д. 2 А|37.545815|55.865652
|97|Москва|Коровинское ш., д. 43 н-в|65 760,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=WO503DGBHHGU1PS11OBQL4OBSY|Москва, Коровинское ш., д. 43 нв|37.512856|55.887488
|98|Москва|Коровинское ш., д.17 , (Х с ул. Дегунинская)|82 200,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=TNQZNQV0XI2UBEULWFSUOLPEVA|Москва, Коровинское ш., д.17|37.530535|55.870971
|99|Москва|Коровинское ш., д.17 к. 2, (3-я оп. после Х с ул. Дегунинская)|49 320,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=IHJC5TWNMKHE3CXSTZZVHX4ZQU|Москва, Коровинское ш., д.17 к. 2|37.531523|55.870996
|100|Москва|Коровинское ш., д.17 к. 2, (3-я оп. после Х с ул. Дегунинская)|82 200,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=UJCMU3ZRKHLERODCRDOYRILAK2|Москва, Коровинское ш., д.17 к. 2|37.531523|55.870996
|101|Москва|Королева Ак. ул.   1 (р/п, до Х с 1-й Останкинской ул., в центр) (призмавижн)|71 401,80р.|http://images.russoutdoor.ru/panelFotos/26/258608.jpg|Москва, Королева Ак. ул. 1|37.635350|55.820561
|102|Москва|Королева Ак. ул.   2 к. 1, м/у 3-4 оп. после Х с 6-м Останкинским пер.|78 375,60р.|http://images.russoutdoor.ru/panelFotos/8/76434.jpg|Москва, Королева Ак. ул. 2 к. 1|37.630427|55.821851
|103|Москва|Королева Ак. ул.   6 (м/у 2-3 оп. до Х с Новомосковской ул.)|78 375,60р.|http://images.russoutdoor.ru/panelFotos/12/112870.jpg|Москва, Королева Ак. ул. 6|37.625433|55.822964
|104|Москва|Королева Ак. ул., 9-10 оп. после пер. с ул. Новомосковская|78 375,60р.|http://images.russoutdoor.ru/panelFotos/57/567350.jpg|Москва, Королева Ак. ул.||
|105|Москва|Королева Академика ул., (между 1-2 оп. после Х с ул. Новомосковская, со стороны Останкинского пруда)|87 300,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=CF4QOM1LVJ2EZBPVL0LZ3GWH2E|Москва, Королева Академика ул.||
|106|Москва|Королева Академика ул., (между 1-2 оп. после Х с ул. Новомосковская, со стороны Останкинского пруда)|109 140,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=2ZB4F435AB0ETOE1A4PDOKSQXE|Москва, Королева Академика ул.||
|107|Москва|Королева Академика ул., д.  12-19, (ЦРП, 10 оп до Х с ул. Новомосковская, в центр)|136 080,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=XIDSOHZYO5VUTC15IATD5KURTQ|Москва, Королева Академика ул., д. 12|37.606281|55.822878
|108|Москва|Королева Академика ул., д. 13|88 620,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=MLNRVFF4TEEULMGEU3ZNHIQWM2|Москва, Королева Академика ул., д. 13|37.618893|55.818882
|109|Москва|Королева Академика ул., д. 19 а|109 140,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=SJVFFC1LKENENNFRUS3I1D1PMY|Москва, Королева Академика ул., д. 19 а|37.607314|55.820824
|110|Москва|Королева Академика ул., д. 2 а, (160 м после Х с Останкинским пр-дом)|103 680,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=RMS4ES34XAHETGY5TK24IYWB4M|Москва, Королева Академика ул., д. 2 а|37.630427|55.821851
|111|Москва|Королева Академика ул., д.11, напротив|88 620,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=1Y1V3ZVFCIAEPCTN3V3X4MAC3Q|Москва, Королева Академика ул., д.11|37.621543|55.820572
|112|Москва|Лескова ул.   2, 110 м после Х с Алтуфьевским ш.|59 507,40р.|http://images.russoutdoor.ru/panelFotos/12/113937.jpg|Москва, Лескова ул. 2|37.590255|55.897700
|113|Москва|Лескова ул.  15, 20 м после Х с ул. Коненкова|59 507,40р.|http://images.russoutdoor.ru/panelFotos/5/44010.jpg|Москва, Лескова ул. 15|37.611464|55.896812
|114|Москва|Летчика Бабушкина ул.   1, н-в, 210 м после Енисейской ул.|50 940,60р.|http://images.russoutdoor.ru/panelFotos/5/46076.jpg|Москва, Летчика Бабушкина ул. 1|37.669747|55.856366
|115|Москва|Летчика Бабушкина ул.  24, Х с ул. Изумрудная|59 507,40р.|http://images.russoutdoor.ru/panelFotos/5/40985.jpg|Москва, Летчика Бабушкина ул. 24|37.675819|55.866122
|116|Москва|Летчика Бабушкина ул.  38 корп. 1|59 507,40р.|http://images.russoutdoor.ru/panelFotos/57/566928.jpg|Москва, Летчика Бабушкина ул. 38 корп. 1|37.678379|55.872435
|117|Москва|Менжинского ул.  38|53 772,60р.|http://images.russoutdoor.ru/panelFotos/5/44021.jpg|Москва, Менжинского ул. 38|37.662228|55.870758
|118|Москва|Менжинского ул.  38|45 028,80р.|http://images.russoutdoor.ru/panelFotos/5/44022.jpg|Москва, Менжинского ул. 38|37.662228|55.870758
|119|Москва|Менжинского ул. 40 (-)|75 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/0945 с А.jpg|Москва, Менжинского ул. 40|37.658374|55.871122
|120|Москва|Мира просп. 200 (-)|165 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1659 с А.JPG|Москва, Мира просп. 200|37.661257|55.838147
|121|Москва|Мира просп. 94 (-)|75 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1650 с Б.jpg|Москва, Мира просп. 94|37.635979|55.797194
|122|Москва|Мира пр-т 106 (у 3 оп. до Х с Графским пер.)|135 086,40р.|http://images.russoutdoor.ru/panelFotos/12/111782.jpg|Москва, Мира прт 106|37.636868|55.802487
|123|Москва|Мира пр-т 112 (3 оп. после Х с ул. Новоалексеевской)|135 086,40р.|http://images.russoutdoor.ru/panelFotos/12/111799.jpg|Москва, Мира прт 112|37.637847|55.805943
|124|Москва|Мира пр-т, д. 101, (18 м. от д. 103, в центр)|164 340,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=ZCATH2JGJO4ENE4KID1QXVSECQ|Москва, Мира прт, д. 101|37.636365|55.811978
|125|Москва|Мира пр-т, д. 163, (1 оп. при въезде на мост)|164 340,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=92A93C9BB2BE45AF81B96ECC0C4BB8B2|Москва, Мира прт, д. 163|37.654808|55.835286
|126|Москва|Мира пр-т, д. 163, (1 оп. при въезде на мост)|195 180,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=32B221550B1248FBBBFB693D3A275240|Москва, Мира прт, д. 163|37.654808|55.835286
|127|Москва|Мира пр-т, д. 211, (9-10 оп.  при съезде с моста)|195 180,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=20PJ11KQW42UPGNVXCDI2DP33Q|Москва, Мира прт, д. 211|37.662596|55.846133
|128|Москва|Онежская ул. (40)|65 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1056 с А.jpg|Москва, Онежская ул. 40|37.508948|55.861095
|129|Москва|Онежская ул. (5)|65 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1067 с А.jpg|Москва, Онежская ул. 5|37.520572|55.845769
|130|Москва|Останкинский пр-д (четн. сторона), п/п с ул. Кондратюка|45 028,80р.|http://images.russoutdoor.ru/panelFotos/57/569222.jpg|Москва, Останкинский прд||
|131|Москва|Останкинский пр-д, 100 м после X с пр-том Мира|45 028,80р.|http://images.russoutdoor.ru/panelFotos/57/566933.jpg|Москва, Останкинский прд||
|132|Москва|Осташковская ул.  26, н-в (220 м до съезда на ул. Широкая)|50 940,60р.|http://images.russoutdoor.ru/panelFotos/12/113913.jpg|Москва, Осташковская ул. 26|37.675532|55.889386
|133|Москва|Осташковская ул. (д. 20, до пер-я с Широкой ул.)|70 000,00р.|http://foto.trk-media.ru/trk-gallery/sever/1091 с А.JPG|Москва, Осташковская ул. д. 20|37.674984|55.886165
|134|Москва|Осташковская ул., (нечетная сторона, д. 38 к.1 по Студеному пр-ду)|89 880,00р.|http://www.gallerymedia.com/Services/Image.ashx?imageid=H0BR4XHLCTGE3HLXW5DGXZBRWA|Москва, Осташковская ул.||
